id,Embedding-7,Embedding-22,Embedding-24,Embedding-25,Embedding-26,Embedding-38,Embedding-39,Embedding-48,Embedding-54,Embedding-57,Embedding-58,Embedding-59,Embedding-63,NRC-Affect-Intensity-fear_Score,NRC-Affect-Intensity-sadness_Score,NRC-Affect-Intensity-joy_Score,mean_mpqa-negCount,BingLiu-posCount,AFINN-posScore,AFINN-negScore,mpqa-negCount,NRC-10-disgust,NRC-10-joy,NRC-10-negative,NRC-10-surprise,NRC-10-Expanded-joy,NRC-10-Expanded-surprise,NRC-10-Expanded-sadness,NRC-Hash-Emo-surprise,Negation-negationCount,Emoticons-posScore,Emoticons-negScore,lda1,lda2,lda3,lda4,lda6,lda7,lda8,lda9,lda10,NN,VB,CD,NNS,VBP,RB,VBD,MD,VBN,DT,NNP,JJS,JJR,FW,SYM,VBZ,RBS,RBR,VBG,TO,LS,CC,PRP,RP,UH,WP$,COUNTRY,DATE,NATIONALITY,CAUSE_OF_DEATH,NUMBER,TITLE,ORDINAL,STATE_OR_PROVINCE,RELIGION,IDEOLOGY,DURATION,ORGANIZATION,MONEY,TIME,PERSON,CRIMINAL_CHARGE,PERCENT,LOCATION,CITY,sq_Embedding-22,sq_Embedding-33,sq_Embedding-56,sq_Embedding-92,sq_Embedding-93,mean_Emoticons-posScore,sq_Emoticons-posScore,sqrt_Emoticons-posScore,log_Emoticons-posScore,mean_Emoticons-negScore,sq_Emoticons-negScore,sqrt_Emoticons-negScore,mean_WP$,sq_WP$,sqrt_WP$,sq_STATE_OR_PROVINCE,sqrt_PC3,sqrt_PC4
,0.054429,-0.01404,0.025285,-0.017132,-0.042939,-0.012945,-0.0522,-0.011747,-0.036643,-0.041617,-0.029793,-0.024255,-0.03486,0,0.017,0.729,0.533360961,0,0,0,0,0,1,0,0,0.016972,0.019382,0.026564,0.650455,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197122,0.00273665,0.001707425,0.000180607,9.78E-07,0,0,0,1.151292546,0,0,0,0,0,0,0,0.451179083,0.597899568
,-0.099941,0.004344,0.082622,-0.016651,-0.088442,0.017237,-0.05169,-0.104595,-0.041437,-0.048185,0.062438,-0.014577,0.022938,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.068959,0.032735,0.047435,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-05,0.019958343,0.009100969,0.018707127,0.004435294,0,0,0,1.151292546,0,0,0,0,0,0,0,0.806690307,0.89398065
,0.092381,0.026612,-0.029038,-0.023098,0.018817,-0.05128,0.004693,-0.073385,0.020782,-0.018563,0.011725,0.039022,0.023254,1.894,0,0,-1.466639039,0,0,-3,2,0,0,2,0,0.013625,0.036407,0.003792,0.310398,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000708199,0.002759506,0.000465481,2.77E-05,0.000346965,0,0,0,1.151292546,0,0,0,0,0,0,0,2.055042358,1.269668198
,0.000274,0.013435,-0.032599,-0.04019,0.039621,-0.029333,-0.03506,-0.039448,0.020889,-0.00937,-0.009515,0.051648,-0.008944,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.036717,0.052038,0.031614,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000180499,2.21E-05,0.000261016,1.41E-05,0.002941978,0,0,0,1.151292546,0,0,0,0,0,0,0,0.387470093,0.328257306
,0.054399,0.056214,-0.042992,0.005682,0.012886,-0.059312,-0.052573,-0.084677,-0.032942,-0.009984,0.025409,0.029289,0.024665,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.045419,0.014253,0.016346,0.468318,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003160014,1.07E-05,0.000275361,0.007212765,0.000157553,0,0,0,1.151292546,0,0,0,0,0,0,0,0.850580404,1.801551649
,0.039071,0.06975,0.097918,-0.069697,0.003894,0.01223,-0.060003,-0.068357,-0.048222,-0.034658,-0.017757,-0.00311,0.015081,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.149538,0.084464,0.080957,0.232489,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004865063,0.001087483,0.000165843,0.000543309,0.002642371,0,0,0,1.151292546,0,0,0,0,0,0,0,0.096691008,1.785604973
,0.075208,0.029497,0.021246,-0.060324,-0.071619,-0.038287,0.014658,-0.061037,-0.01156,-0.059947,0.051865,0.009528,0.046908,0,0,0.547,0.533360961,0,2,-2,0,0,1,1,1,0.054461,0.039642,0.015216,1.022941,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870073,0.013349954,1.84E-05,4.44E-07,0.00020469,0,0,0,1.151292546,0,0,0,0,0,0,0,1.085746364,1.190252302
,0.017206,0.03473,0.002464,-0.026467,0.06979,0.05354,-0.027408,-0.029773,-0.003023,-0.023215,-0.031096,-0.077853,-0.00126,0,0,0.471,0.533360961,0,1,0,0,0,1,0,0,0.02592,0.016178,0.00717,0.247267,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001206173,0.001899391,0.000188046,0.000261372,0.001578155,0,0,0,1.151292546,0,0,0,0,0,0,0,1.121123914,0.417739363
,0.017996,0.061456,-0.00216,0.00593,-0.025156,-0.000364,-0.011542,-0.04405,0.016517,0.014836,-0.008528,-0.040852,0.027788,0.797,0,0,-1.466639039,0,0,-4,2,1,0,2,0,0.017227,0.046653,0.898712,0.356787,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377684,0.004255475,0.002718997,0.000540935,6.36E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,1.99959238,1.51116529
,0.010701,0.005867,0.031086,0.012902,-0.025641,0.022257,-0.022638,-0.028932,-0.004259,-0.008841,0.037142,0.016275,-0.028356,0,0,0,-0.466639039,1,2,-2,1,0,0,1,0,0.167104,0.026362,0.06552,0.192484,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44E-05,0.005764909,0.003962451,7.66E-05,0.002657299,0,0,0,1.151292546,0,0,0,0,0,0,0,1.3282164,0.581630275
,0.077493,-0.008935,0.010385,-0.01906,-0.013872,-0.016591,0.04095,0.015121,0.0196,-0.017152,0.017154,0.033478,0.028958,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.021632,0.012327,0.018567,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98E-05,0.000607425,0.000543682,3.47E-05,4.80E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,0.637454751,1.14662898
,0.001253,-0.005057,-0.048826,-0.011775,-0.064417,-0.009482,-0.027792,-0.07191,0.003441,-0.023409,-0.023705,-0.03459,-0.023125,0.188,0,0.141,-0.466639039,0,0,-1,1,0,1,1,0,0.148658,0.128978,0.094088,0.078531,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.56E-05,0.003817016,0.00012459,0.000485013,0.001563807,0,0,0,1.151292546,0,0,0,0,0,0,1,0.580632996,1.091383937
,0.044676,0.015167,-0.028359,-0.004459,-9.80E-05,-0.066475,0.025655,-0.092514,0.001959,-0.0428,-0.045685,0.055212,-0.006638,0,0.142,0,0.533360961,0,0,0,0,0,0,1,0,0,0,0,0.397593,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230038,0.000114426,0.000416038,2.47E-05,1.16E-07,0,0,0,1.151292546,0,0,0,0,0,0,0,0.626607503,1.457053408
,0.013722,-0.001063,0.007308,-0.026047,-0.010428,0.037071,-0.054425,-0.056986,-0.012177,-0.031522,0.055866,-0.05131,-0.008442,0,0,0.406,0.533360961,0,3,0,0,1,1,0,0,0.005774,0.0213,0.016841,0.757,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-06,0.002135087,7.44E-05,4.62E-05,0.002065884,0,0,0,1.151292546,0,0,0,0,0,0,0,1.663472096,1.847499917
,0.068782,0.00254,0.011172,-0.053617,0.029216,-0.075069,-0.032772,-0.008271,0.011214,-0.043688,0.00725,-0.072791,-0.013963,0.188,0,0,-0.466639039,1,2,-2,1,0,0,0,0,0.04153,0.062579,0.15988,1.289221,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45E-06,0.005146484,0.001437016,0.000384434,4.60E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,0.960178252,1.179197503
,0.021671,-0.013835,0.007171,-0.085083,0.036855,-0.000716,-0.073733,-0.114789,-0.089909,-0.010658,-0.028388,0.043016,-0.02666,0,0,0.797,0.533360961,1,2,0,0,0,1,0,0,0.008546,0.014128,0.030031,0.074265,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191407,0.000159947,1.72E-05,0.001966302,0.004548963,0,0,0,1.151292546,0,0,0,0,0,0,0,1.49312846,1.210113803
,-0.023278,-0.000925,-0.014218,0.013732,-0.020639,-0.01707,0.009809,-0.000436,-0.004576,-0.027889,0.005082,-0.002513,-0.006567,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.043884,0.035874,0.008508,0.576112,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56E-07,0.000263478,0.000108889,0.000800098,0.001157088,0,0,0,1.151292546,0,0,0,0,0,0,0,0.69217591,0.468228773
,0.072609,0.028573,0.011053,-0.029807,0.033388,-0.021618,-0.056323,-0.047677,-0.057999,-0.035568,-0.015096,0.006217,0.045666,0,0,0.379,0.533360961,0,0,0,0,0,1,0,0,0.016782,0.02486,0.033753,0.340076,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816416,0.000455438,0.000330004,0.001265936,5.93E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,0.400670887,0.791612001
,0.083266,-0.00494,-0.022404,-0.050149,0.092581,-0.057485,0.050665,-0.077011,0.008015,-0.055496,-0.046427,0.013888,0.005301,0,0,0.234,-0.466639039,0,0,-1,1,0,1,0,1,0,0,0,0.296353,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44E-05,0.00230496,0.003140818,0.000760325,0.002821628,0,0,0,1.151292546,0,0,0,0,0,0,0,0.415044371,1.089399501
,0.028171,-0.006506,0.006192,0.00024,-0.003177,0.01472,-0.016733,-0.075825,-0.040525,-0.027949,-0.042442,0.03734,-0.040644,0,0,0.438,-0.466639039,1,1,0,1,0,0,1,0,0.021751,0.036419,0.120436,0.187402,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23E-05,0.003899628,0.00063207,0.00162119,0.00067361,0,0,0,1.151292546,0,0,0,0,0,0,0,0.836793414,0.13748541
,0.05634,0.0564,-0.088462,-0.04344,-0.132133,0.008949,-0.111669,-0.06438,-0.126055,-0.054091,-0.019535,-0.006847,0.058175,0.067,0,0.309,0.533360961,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318096,0.050938233,0.002334532,0.003087136,0.012719554,0,0,0,1.151292546,0,0,0,0,0,0,0,0.391494941,0.952850313
,0.043876,0.021929,-0.061452,-0.059546,0.013694,-0.034059,-0.010086,-0.064929,-0.003828,0.001851,-0.087359,0.009735,0.014284,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.044877,0.036103,0.079758,0.40942,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480881,0.00202383,0.000806446,0.000353553,0.002540563,0,0,0,1.151292546,0,0,0,0,0,0,0,0.608138159,1.445725624
,-0.015705,0.03475,0.006566,-0.022005,-0.014757,0.029198,0.021403,-0.061262,-0.045434,-0.013216,-0.007805,-0.085947,-0.024103,0,0,0,-0.466639039,0,0,-2,1,0,0,1,0,0.17661,0.121799,0.090596,0.191982,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001207563,0.000984893,0.00131428,0.000973877,0.000116079,0,0,0,1.151292546,0,0,0,0,0,0,0,1.381509904,0.697218672
,0.04488,-0.021942,-0.007048,-0.015324,0.003149,-0.046981,-0.023555,-0.068358,-0.03682,-0.013947,-0.034003,0.000172,-0.038486,0.962,0.797,0.494,-1.466639039,0,0,-5,2,0,2,2,2,0.067927,0.094815,0.450921,0.264038,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000481451,0.002365071,0.00057231,7.26E-05,0.000510308,0,0,0,1.151292546,0,0,0,0,0,0,0,1.727823361,1.09717938
,0.086901,-0.014725,-0.036599,-0.008514,0.01296,-0.009324,-0.071,-0.058059,0.007534,-0.042913,-0.061997,0.013274,-0.019613,0,0,0.203,0.533360961,0,0,0,0,0,1,0,0,0.024687,0.014238,0.001947,0.979557,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216826,0.000828173,8.59E-05,0.021708486,0.000470239,0,0,0,1.151292546,0,0,0,0,0,0,0,1.588216006,1.552012864
,0.056413,0.054273,-0.019186,-0.018256,0.009907,-0.012701,-0.031722,-0.067705,-0.034553,-0.015053,-0.030758,0.029505,-0.027618,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.224036,0.212206,0.188649,0.177489,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.002945559,0.000119487,4.07E-05,0.000144408,9.54E-05,0,0,0,1.151292546,0,0,0,0,0,0,1,2.179447106,1.259188967
,-0.038461,0.075078,-0.015932,-0.022241,0.052709,-0.040047,-0.039384,-0.069669,-0.021841,-0.029524,0.046173,0.06841,0.052962,0.636,0,0,0.533360961,1,0,-2,0,0,0,0,0,0.050833,0.034453,0.04226,0.290412,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005636706,0.000128981,5.84E-07,8.48E-07,0.000287133,0,0,0,1.151292546,0,0,0,0,0,0,0,1.199461523,0.933631861
,0.004122,0.006485,0.000977,-0.039944,0.01849,0.017614,0.005438,-0.053959,-0.022348,0.004005,-0.018924,0.0122,-0.040517,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.110234,0.133518,0.331932,0.110998,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21E-05,9.16E-05,1.16E-05,0.000986525,3.63E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,1.05865353,1.291028662
,-0.018781,0.031285,-0.007214,-0.029015,0.051705,-0.113863,0.029349,-0.07071,0.057177,0.012968,0.004261,0.053266,-0.009985,0.636,0,0,0.533360961,1,0,-2,0,0,0,0,0,0,0,0,0.660979,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000978751,0.000494707,1.62E-05,0.001610979,0.001167452,0,0,0,1.151292546,0,0,0,0,0,0,0,1.118251222,1.21548573
,0.052992,-0.000735,-0.014593,-0.030829,0.067474,0.020597,-0.047573,0.004263,-0.038038,-0.01877,-0.035696,0.005389,-0.045872,0,0,0.574,0.533360961,0,1,0,0,0,1,0,0,0.062107,0.113504,0.189557,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.40E-07,3.59E-05,4.59E-05,5.17E-06,0.00034007,0,0,0,1.151292546,0,0,0,0,0,0,0,0.582495067,1.411065821
,0.015526,0.016678,-0.004761,-0.030766,-0.003084,-0.001524,0.005363,-0.101878,-0.034385,-0.02489,-0.021476,-0.023981,0.028504,0.297,0,0,0.533360961,1,2,0,0,1,0,1,0,0.664083,0.205739,0.131365,1.479351,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278156,0.007891835,0.00019185,1.78E-05,0.000208976,0,0,0,1.151292546,0,0,0,0,0,0,0,1.151378601,1.477689845
,0.053698,-0.041902,-0.01357,0.015614,-0.000652,-0.054761,0.023428,-0.052891,-0.006165,-0.038973,-0.03704,0.031081,0.015372,1.681,0.797,0.09,-1.466639039,0,0,-4,2,1,1,2,1,0.039376,0.022153,0.019104,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001755778,0.000421194,0.003738589,0.000332151,2.85E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,1.887887823,0.837653968
,-0.002884,0.034137,-0.038402,-0.016316,-0.004968,-0.027604,-0.026612,-0.052001,-0.025678,-0.035716,0.009803,-0.024786,-0.031546,0,0,0.625,0.533360961,1,2,0,0,0,1,0,1,0.204716,0.086662,0.041312,1.441527,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001165335,0.004188031,0.000768398,0.003507956,0.000438819,0,0,0,1.151292546,0,0,0,0,0,0,0,2.147608619,1.318311462
,0.033442,0.060809,-0.046697,-0.009274,-0.021322,0.018608,-0.036864,-0.044509,-0.05545,-0.049376,-0.006304,-0.065776,-0.025526,0,0,0,0.533360961,0,0,-2,0,0,0,0,0,0.054148,0.17068,0.388982,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003697734,0.00496278,0.002809,0.000369139,0.001002482,0,0,0,1.151292546,0,0,0,0,0,0,0,1.070953659,0.876661783
,0.044915,0.031439,-0.023517,0.000417,0.050093,-0.072044,-0.008192,-0.074206,-0.017733,-0.033583,-0.046249,0.081564,-0.062087,0,0.142,0,0.533360961,0,0,-2,0,0,0,1,0,0.055701,0.174606,0.167659,0.253038,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000988411,0.001263021,0.001458171,7.91E-05,0.001254789,0,0,0,1.151292546,0,0,0,0,0,0,0,0.859121128,1.01684774
,0.070596,-0.013796,0.025988,0.023298,-0.022486,0.031587,-0.084472,-0.054833,-0.063366,-0.05206,0.016895,0.051199,-0.050582,0,0,0,-0.466639039,0,1,-2,1,0,0,1,0,0,0,0,0.373482,0,0,0,1,1,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00019033,0.000124523,1.42E-05,0.000255009,8.36E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,0.947618832,1.135585576
,-0.015175,0.053808,-0.029054,-0.037475,0.019962,0.034168,-0.020964,-0.085387,-0.010379,-0.055247,-0.063454,0.078659,-0.07351,0,0.016,0.834,0.533360961,1,1,0,0,0,2,1,0,0.043796,0.101092,0.087682,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002895301,0.002654516,0.000546204,0.000155576,5.26E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,0.568338664,0.658042787
,0.037645,-0.063446,-0.001903,-0.016241,0.05866,-0.073775,-0.006023,-0.022467,-0.0151,-0.054902,0.002811,0.016798,0.025152,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.149604,0.021618,0.011614,1.033267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004025395,0.001032658,0.000385062,0.001685185,0.000248914,0,0,0,1.151292546,0,0,0,0,0,0,0,0.631094507,1.072184923
,0.012401,0.057505,-0.005284,-0.047593,-0.004866,-0.000911,-0.058829,-0.082433,-0.050704,-0.014379,-0.030498,0.023262,-0.0214,0.725,0,0,0.533360961,0,0,0,0,1,0,1,0,0.235314,0.217384,0.230599,0.501552,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.003306825,0.001535229,6.59E-05,9.88E-06,0.000685549,0,0,0,1.151292546,0,0,0,0,0,0,0,1.385863971,1.022164866
,0.040306,0.000245,-0.005334,0.009202,-0.018641,-0.051395,0.019478,-0.02521,-0.026686,-0.03551,-0.021921,0.039235,-0.004429,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.218409,0.287464,0.14783,0.402999,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-08,0.004362074,0.000398162,0.000315595,0.000448042,0,0,0,1.151292546,0,0,0,0,0,0,0,0.711999631,0.781379488
,-0.028674,-0.014035,-0.07105,-0.005822,0.022785,-0.033455,0.084074,-0.049559,-0.068727,-0.004956,-0.0285,-0.004619,0.050352,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.070943,0.082648,0.006856,0.226336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196981,1.89E-06,0.001741143,0.001795386,0.000341732,0,0,0,1.151292546,0,0,0,0,0,0,0,0.582255501,1.515070849
,0.05215,0.095505,-0.050088,-0.013315,-0.011109,-0.017707,-0.056679,-0.065679,-0.04261,-0.038511,-0.057655,-0.000332,0.046867,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.125762,0.055881,0.134137,0.766737,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009121205,0.009382441,0.001914062,0.00026134,3.03E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,0.597904634,1.206856138
,0.055325,0.013906,0.002279,-0.015424,-0.019488,0.0057,-0.031037,-0.085049,-0.043087,-0.05269,0.001917,-0.023345,-0.029468,0.942,0,0,-0.466639039,0,0,-2,1,0,0,1,0,0.031531,0.074764,0.011536,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000193377,0.005149067,0.00360156,0.002434633,2.54E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,0.490643681,1.31697983
